event_timestamp,AgentWaiting,CallsInQueue,AgentsOnCall,SL,Abandon,LongQueueTime,clientId
2019-12-06T10:57:00,269,0,81,85,5,10306,testClientOne
2019-12-06T11:00:00,310,0,40,67,2,19952,testClientOne
2019-12-06T11:01:00,289,0,61,58,2,12410,testClientOne
2019-12-06T11:07:00,109,0,241,85,12,8760,testClientOne
2019-12-06T11:16:00,249,0,101,77,10,12709,testClientOne
2019-12-06T11:17:00,98,0,252,83,4,13247,testClientOne
2019-12-06T11:20:00,141,0,209,64,8,12173,testClientOne
2019-12-06T11:58:00,15,0,335,56,11,19013,testClientOne
2019-12-06T12:10:00,197,0,153,98,7,2544,testClientOne
2019-12-06T12:12:00,110,0,240,89,6,8182,testClientOne
2019-12-06T12:24:00,340,0,10,78,1,16400,testClientOne
2019-12-06T12:27:00,187,0,163,54,6,14689,testClientOne
2019-12-06T13:04:00,87,0,263,78,15,5053,testClientOne
2019-12-06T13:10:00,327,0,23,71,15,13257,testClientOne
2019-12-06T13:39:00,350,0,0,68,7,9313,testClientOne
2019-12-06T13:56:00,254,0,96,67,10,12981,testClientOne
2019-12-06T14:09:00,185,0,165,55,14,4790,testClientOne
2019-12-06T14:15:00,68,0,282,99,1,7261,testClientOne
2019-12-06T14:26:00,35,0,315,73,10,7962,testClientOne
2019-12-06T15:01:00,13,0,337,67,7,19230,testClientOne
2019-12-06T15:13:00,317,0,33,60,12,13152,testClientOne
2019-12-06T15:14:00,164,0,186,64,9,2169,testClientOne
2019-12-06T15:32:00,108,0,242,79,1,19624,testClientOne
2019-12-06T15:33:00,230,0,120,61,12,7310,testClientOne
2019-12-06T15:40:00,161,0,189,67,7,3792,testClientOne
2019-12-06T15:46:00,239,0,111,54,15,6869,testClientOne
2019-12-06T15:52:00,99,0,251,94,8,2294,testClientOne
2019-12-06T16:00:00,57,0,293,78,4,7262,testClientOne
2019-12-06T16:01:00,6,0,344,81,2,8491,testClientOne
2019-12-06T16:02:00,66,0,284,51,13,16170,testClientOne
2019-12-06T16:06:00,35,0,315,81,12,3189,testClientOne
2019-12-06T16:25:00,71,0,279,78,15,4630,testClientOne
2019-12-06T16:42:00,151,0,199,70,14,17522,testClientOne
2019-12-06T16:44:00,118,0,232,69,3,7532,testClientOne
2019-12-06T16:54:00,201,0,149,95,4,1862,testClientOne
2019-12-06T17:03:00,170,0,180,99,10,15103,testClientOne
2019-12-06T17:10:00,202,0,148,54,1,6162,testClientOne
2019-12-06T17:13:00,258,0,92,78,15,10239,testClientOne
2019-12-06T17:39:00,42,0,308,78,14,8143,testClientOne
2019-12-06T17:40:00,224,0,126,74,10,16713,testClientOne
2019-12-06T17:41:00,24,0,326,67,11,16189,testClientOne
2019-12-06T17:42:00,53,0,297,85,13,1731,testClientOne
2019-12-06T17:44:00,288,0,62,82,3,1622,testClientOne
2019-12-06T17:45:00,78,0,272,79,15,1742,testClientOne
2019-12-06T17:51:00,275,0,75,90,1,12498,testClientOne
2019-12-06T18:19:00,331,0,19,98,1,7933,testClientOne
2019-12-06T18:21:00,42,0,308,83,4,14704,testClientOne
2019-12-06T18:22:00,192,0,158,67,14,16117,testClientOne
2019-12-06T18:25:00,17,0,333,88,13,6181,testClientOne
2019-12-06T18:26:00,323,0,27,67,14,14354,testClientOne
2019-12-06T18:31:00,261,0,89,56,2,15894,testClientOne
2019-12-06T18:32:00,57,0,293,68,8,10305,testClientOne
2019-12-06T18:49:00,342,0,8,59,7,11255,testClientOne
2019-12-06T19:02:00,286,0,64,80,0,16734,testClientOne
2019-12-06T19:09:00,210,0,140,73,7,1810,testClientOne
2019-12-06T19:17:00,188,0,162,51,7,10417,testClientOne
2019-12-06T19:18:00,323,0,27,66,11,3339,testClientOne
2019-12-06T19:24:00,156,0,194,80,10,13156,testClientOne
2019-12-06T19:27:00,80,0,270,88,6,15743,testClientOne
2019-12-06T19:29:00,307,0,43,90,5,7042,testClientOne
2019-12-06T19:30:00,347,0,3,92,1,1861,testClientOne
2019-12-06T19:31:00,289,0,61,97,7,11680,testClientOne
2019-12-06T19:32:00,100,0,250,75,4,6280,testClientOne
2019-12-06T19:33:00,327,0,23,63,0,135,testClientOne
2019-12-06T19:34:00,122,0,228,57,12,3794,testClientOne
2019-12-06T19:35:00,248,0,102,56,15,7163,testClientOne
2019-12-06T19:36:00,205,0,145,64,0,6959,testClientOne
2019-12-06T19:37:00,235,0,115,56,10,1629,testClientOne
2019-12-06T19:38:00,115,0,235,66,15,13052,testClientOne
2019-12-06T19:46:00,7,0,343,62,7,12937,testClientOne
2019-12-06T20:06:00,291,0,59,73,6,3359,testClientOne
2019-12-06T20:12:00,204,0,146,62,5,10024,testClientOne
2019-12-06T20:16:00,313,0,37,69,0,2906,testClientOne
2019-12-06T20:21:00,171,0,179,86,0,10917,testClientOne
2019-12-06T20:29:00,105,0,245,71,5,11621,testClientOne
2019-12-06T20:31:00,81,0,269,91,11,16849,testClientOne
2019-12-06T20:33:00,142,0,208,83,15,2771,testClientOne
2019-12-06T20:38:00,45,0,305,79,11,10000,testClientOne
2019-12-06T20:40:00,221,0,129,94,1,9607,testClientOne
2019-12-06T20:42:00,47,0,303,86,2,4298,testClientOne
2019-12-06T20:43:00,249,0,101,95,1,5615,testClientOne
2019-12-06T20:44:00,61,0,289,63,14,11383,testClientOne
2019-12-06T20:45:00,116,0,234,99,7,19795,testClientOne
2019-12-06T20:46:00,238,0,112,73,0,6831,testClientOne
2019-12-06T20:47:00,187,0,163,88,14,11508,testClientOne
2019-12-06T20:48:00,20,0,330,96,13,16018,testClientOne
2019-12-06T20:49:00,226,0,124,61,3,19147,testClientOne
2019-12-06T20:50:00,247,0,103,82,15,10139,testClientOne
2019-12-06T21:04:00,84,0,266,100,8,206,testClientOne
2019-12-06T21:06:00,273,0,77,64,10,13302,testClientOne
2019-12-06T21:10:00,93,0,257,81,6,11141,testClientOne
2019-12-06T21:14:00,125,0,225,50,2,16841,testClientOne
2019-12-06T21:21:00,293,0,57,81,4,4928,testClientOne
2019-12-06T21:22:00,57,0,293,51,14,10009,testClientOne
2019-12-06T21:33:00,306,0,44,70,14,14032,testClientOne
2019-12-06T21:34:00,67,0,283,89,0,4337,testClientOne
2019-12-06T21:36:00,336,0,14,65,1,10568,testClientOne
2019-12-06T21:46:00,250,0,100,50,6,5421,testClientOne
2019-12-06T21:50:00,27,0,323,55,11,9291,testClientOne
2019-12-06T21:51:00,94,0,256,91,12,10693,testClientOne
2019-12-06T21:54:00,270,0,80,82,8,18139,testClientOne
2019-12-06T21:55:00,206,0,144,65,10,13762,testClientOne
2019-12-06T22:33:00,224,0,126,100,14,9549,testClientOne
2019-12-06T22:34:00,291,0,59,70,1,5001,testClientOne
2019-12-06T22:36:00,26,0,324,68,6,8324,testClientOne
2019-12-06T22:39:00,117,0,233,79,13,6608,testClientOne
2019-12-06T22:52:00,173,0,177,95,9,9647,testClientOne
2019-12-06T23:04:00,123,0,227,65,7,19925,testClientOne
2019-12-06T23:05:00,3,0,347,61,11,11800,testClientOne
2019-12-06T23:07:00,72,0,278,51,4,14233,testClientOne
2019-12-06T23:09:00,14,0,336,55,14,326,testClientOne
2019-12-06T23:10:00,53,0,297,71,12,2417,testClientOne
2019-12-06T23:11:00,190,0,160,82,0,12954,testClientOne
2019-12-06T23:17:00,49,0,301,84,0,8533,testClientOne
2019-12-06T23:20:00,291,0,59,56,13,19929,testClientOne
2019-12-06T23:23:00,236,0,114,53,12,2208,testClientOne
2019-12-06T23:29:00,285,0,65,70,1,17556,testClientOne
2019-12-06T23:30:00,295,0,55,51,1,198,testClientOne
2019-12-07T00:01:00,41,0,309,65,15,13355,testClientOne
2019-12-07T00:06:00,27,0,323,81,12,9631,testClientOne
2019-12-07T00:07:00,149,0,201,58,7,2566,testClientOne
2019-12-07T00:10:00,16,0,334,72,14,15376,testClientOne
2019-12-07T00:16:00,112,0,238,76,13,1735,testClientOne
2019-12-07T00:22:00,159,0,191,95,7,12639,testClientOne
2019-12-07T00:23:00,187,0,163,89,14,14705,testClientOne
2019-12-07T00:28:00,260,0,90,94,10,5961,testClientOne
2019-12-07T00:53:00,10,0,340,79,12,11703,testClientOne
2019-12-07T05:59:00,164,0,186,93,6,9586,testClientOne
2019-12-07T06:00:00,83,0,267,87,9,16612,testClientOne
2019-12-07T06:01:00,269,0,81,76,6,1456,testClientOne
2019-12-07T06:03:00,347,0,3,79,8,19226,testClientOne
2019-12-07T06:04:00,338,0,12,93,9,17692,testClientOne
2019-12-07T06:10:00,96,0,254,89,15,15665,testClientOne
2019-12-07T06:11:00,130,0,220,97,4,9588,testClientOne
2019-12-07T06:14:00,0,75,350,78,9,18838,testClientOne
2019-12-07T06:15:00,129,0,221,50,13,3480,testClientOne
2019-12-07T06:16:00,143,0,207,60,2,8183,testClientOne
2019-12-07T06:17:00,313,0,37,57,10,2649,testClientOne
2019-12-07T06:18:00,3,0,347,61,3,1497,testClientOne
2019-12-07T06:19:00,199,0,151,73,4,10091,testClientOne
2019-12-07T06:21:00,186,0,164,91,3,19804,testClientOne
2019-12-07T06:22:00,91,0,259,71,7,14801,testClientOne
2019-12-07T06:23:00,271,0,79,97,10,2660,testClientOne
2019-12-07T06:24:00,221,0,129,93,11,9466,testClientOne
2019-12-07T06:25:00,271,0,79,78,15,953,testClientOne
2019-12-07T06:26:00,238,0,112,53,15,16418,testClientOne
2019-12-07T06:27:00,348,0,2,80,9,6268,testClientOne
2019-12-07T06:28:00,187,0,163,84,15,11534,testClientOne
2019-12-07T06:29:00,115,0,235,87,8,2375,testClientOne
2019-12-07T06:30:00,152,0,198,75,11,18666,testClientOne
2019-12-07T06:31:00,334,0,16,92,10,14550,testClientOne
2019-12-07T06:32:00,138,0,212,51,10,17399,testClientOne
2019-12-07T06:33:00,13,0,337,67,13,4840,testClientOne
2019-12-07T06:35:00,340,0,10,88,4,12628,testClientOne
2019-12-07T06:36:00,258,0,92,78,8,15565,testClientOne
2019-12-07T06:37:00,344,0,6,85,14,2709,testClientOne
2019-12-07T06:38:00,311,0,39,63,12,11662,testClientOne
2019-12-07T06:39:00,346,0,4,77,10,15641,testClientOne
2019-12-07T06:40:00,9,0,341,57,13,15257,testClientOne
2019-12-07T06:41:00,209,0,141,56,14,16280,testClientOne
2019-12-07T06:43:00,177,0,173,50,5,9255,testClientOne
2019-12-07T06:44:00,281,0,69,78,9,16140,testClientOne
2019-12-07T06:45:00,125,0,225,97,10,19256,testClientOne
2019-12-07T06:46:00,100,0,250,80,0,3556,testClientOne
2019-12-07T06:47:00,159,0,191,97,9,3772,testClientOne
2019-12-07T06:48:00,305,0,45,88,15,16896,testClientOne
2019-12-07T06:49:00,231,0,119,53,14,4081,testClientOne
2019-12-07T06:50:00,188,0,162,67,11,11436,testClientOne
2019-12-07T06:51:00,160,0,190,58,4,2643,testClientOne
2019-12-07T06:52:00,8,0,342,98,0,15960,testClientOne
2019-12-07T06:53:00,137,0,213,51,9,14491,testClientOne
2019-12-07T06:54:00,321,0,29,89,10,8155,testClientOne
2019-12-07T06:55:00,120,0,230,79,14,9808,testClientOne
2019-12-07T06:56:00,165,0,185,66,6,18702,testClientOne
2019-12-07T06:57:00,339,0,11,68,4,1564,testClientOne
2019-12-07T06:58:00,273,0,77,66,0,2175,testClientOne
2019-12-07T07:00:00,20,0,330,94,15,16792,testClientOne
2019-12-07T07:01:00,41,0,309,79,13,9545,testClientOne
2019-12-07T07:02:00,30,0,320,62,8,6818,testClientOne
2019-12-07T07:03:00,113,0,237,81,15,17267,testClientOne
2019-12-07T07:06:00,342,0,8,59,10,3007,testClientOne
2019-12-07T07:07:00,237,0,113,95,11,19279,testClientOne
2019-12-07T07:09:00,49,0,301,100,8,13541,testClientOne
2019-12-07T07:10:00,128,0,222,62,11,15653,testClientOne
2019-12-07T07:11:00,28,0,322,81,6,521,testClientOne
2019-12-07T07:12:00,340,0,10,98,0,14948,testClientOne
2019-12-07T07:14:00,205,0,145,81,10,2962,testClientOne
2019-12-07T07:15:00,181,0,169,72,12,11410,testClientOne
2019-12-07T07:16:00,70,0,280,56,2,10429,testClientOne
2019-12-07T07:17:00,326,0,24,54,7,18438,testClientOne
2019-12-07T07:18:00,350,0,0,67,4,3787,testClientOne
2019-12-07T07:24:00,237,0,113,87,11,1202,testClientOne
2019-12-07T07:26:00,346,0,4,71,4,18958,testClientOne
2019-12-07T07:27:00,66,0,284,70,13,9894,testClientOne
2019-12-07T07:28:00,135,0,215,98,4,3468,testClientOne
2019-12-07T07:30:00,289,0,61,51,14,3717,testClientOne
2019-12-07T07:31:00,117,0,233,82,6,1491,testClientOne
2019-12-07T07:32:00,263,0,87,60,4,6972,testClientOne
2019-12-07T07:35:00,325,0,25,75,12,19674,testClientOne
2019-12-07T07:39:00,215,0,135,57,5,3606,testClientOne
2019-12-07T07:40:00,69,0,281,56,13,18602,testClientOne
2019-12-07T07:46:00,30,0,320,97,3,19180,testClientOne
2019-12-07T07:47:00,280,0,70,79,8,14536,testClientOne
2019-12-07T07:54:00,177,0,173,81,0,12789,testClientOne
2019-12-07T07:59:00,133,0,217,63,6,8619,testClientOne
2019-12-07T08:01:00,57,0,293,94,4,8194,testClientOne
2019-12-07T08:02:00,272,0,78,64,3,255,testClientOne
2019-12-07T08:04:00,132,0,218,62,10,7925,testClientOne
2019-12-07T08:05:00,191,0,159,82,10,19010,testClientOne
2019-12-07T08:06:00,342,0,8,73,8,15438,testClientOne
2019-12-07T08:07:00,50,0,300,79,11,848,testClientOne
2019-12-07T08:08:00,50,0,300,71,11,1754,testClientOne
2019-12-07T08:10:00,40,0,310,99,13,6515,testClientOne
2019-12-07T08:11:00,146,0,204,100,13,9010,testClientOne
2019-12-07T08:12:00,286,0,64,62,3,13570,testClientOne
2019-12-07T08:14:00,224,0,126,75,2,14287,testClientOne
2019-12-07T08:15:00,338,0,12,76,12,13836,testClientOne
2019-12-07T08:16:00,216,0,134,63,4,15274,testClientOne
2019-12-07T08:34:00,196,0,154,64,14,1795,testClientOne
2019-12-07T08:42:00,190,0,160,97,8,6579,testClientOne
2019-12-07T08:43:00,199,0,151,67,1,2533,testClientOne
2019-12-07T08:44:00,185,0,165,86,10,10023,testClientOne
2019-12-07T08:51:00,135,0,215,55,2,4516,testClientOne
2019-12-07T08:58:00,325,0,25,78,9,14660,testClientOne
2019-12-07T08:59:00,198,0,152,65,5,8222,testClientOne
2019-12-07T09:00:00,104,0,246,56,3,9047,testClientOne
2019-12-07T09:04:00,343,0,7,81,10,3288,testClientOne
2019-12-07T09:08:00,285,0,65,80,9,11919,testClientOne
2019-12-07T09:15:00,206,0,144,83,15,7295,testClientOne
2019-12-07T09:20:00,19,0,331,57,10,1413,testClientOne
2019-12-07T09:23:00,345,0,5,79,12,2989,testClientOne
2019-12-07T09:26:00,106,0,244,66,5,18749,testClientOne
2019-12-07T09:35:00,8,0,342,50,6,15168,testClientOne
2019-12-07T09:41:00,315,0,35,85,8,2079,testClientOne
2019-12-07T09:53:00,110,0,240,63,15,19702,testClientOne
2019-12-07T09:55:00,120,0,230,90,7,8179,testClientOne
2019-12-07T09:56:00,119,0,231,59,3,13842,testClientOne
2019-12-07T10:01:00,274,0,76,60,0,12839,testClientOne
2019-12-07T10:05:00,313,0,37,57,3,7857,testClientOne
2019-12-07T10:06:00,318,0,32,68,13,3879,testClientOne
2019-12-07T10:12:00,256,0,94,80,6,7329,testClientOne
2019-12-07T10:13:00,63,0,287,69,3,2777,testClientOne
2019-12-07T10:30:00,315,0,35,76,6,5407,testClientOne
2019-12-07T11:02:00,308,0,42,60,2,5432,testClientOne
2019-12-07T11:09:00,88,0,262,85,15,2093,testClientOne
2019-12-07T11:10:00,263,0,87,52,10,15108,testClientOne
2019-12-07T11:11:00,295,0,55,62,13,818,testClientOne
2019-12-07T11:16:00,261,0,89,86,7,14397,testClientOne
2019-12-07T11:22:00,164,0,186,72,3,7978,testClientOne
2019-12-07T11:37:00,320,0,30,90,12,8115,testClientOne
2019-12-07T11:41:00,91,0,259,92,15,7314,testClientOne
2019-12-07T11:44:00,111,0,239,87,15,13023,testClientOne
2019-12-07T11:45:00,336,0,14,95,2,4907,testClientOne
2019-12-07T11:50:00,290,0,60,67,2,19959,testClientOne
2019-12-07T11:51:00,302,0,48,82,1,11592,testClientOne
2019-12-07T11:58:00,73,0,277,52,2,13071,testClientOne
2019-12-07T12:00:00,185,0,165,55,11,2029,testClientOne
2019-12-07T12:01:00,151,0,199,59,10,18696,testClientOne
2019-12-07T12:19:00,261,0,89,84,13,4133,testClientOne
2019-12-07T12:38:00,263,0,87,83,10,552,testClientOne
2019-12-07T12:39:00,156,0,194,73,2,3680,testClientOne
2019-12-07T12:42:00,210,0,140,55,9,1005,testClientOne
2019-12-07T12:45:00,321,0,29,53,0,4200,testClientOne
2019-12-07T12:47:00,316,0,34,87,2,2524,testClientOne
2019-12-07T12:48:00,190,0,160,60,0,4331,testClientOne
2019-12-07T12:50:00,255,0,95,53,8,6676,testClientOne
2019-12-07T12:56:00,325,0,25,60,11,16484,testClientOne
2019-12-07T12:59:00,47,0,303,84,8,234,testClientOne
2019-12-07T13:00:00,32,0,318,57,3,13867,testClientOne
2019-12-07T13:01:00,176,0,174,96,0,5061,testClientOne
2019-12-07T13:02:00,102,0,248,74,7,3245,testClientOne
2019-12-07T13:03:00,45,0,305,93,4,6780,testClientOne
2019-12-07T13:04:00,162,0,188,66,8,2347,testClientOne
2019-12-07T13:05:00,216,0,134,58,9,7607,testClientOne
2019-12-07T13:06:00,148,0,202,57,13,189,testClientOne
2019-12-07T13:07:00,221,0,129,95,9,1423,testClientOne
2019-12-07T13:08:00,46,0,304,81,10,19444,testClientOne
2019-12-07T13:09:00,338,0,12,72,13,18738,testClientOne
2019-12-07T13:10:00,284,0,66,88,9,9697,testClientOne
2019-12-07T13:11:00,37,0,313,84,10,7942,testClientOne
2019-12-07T13:12:00,87,0,263,88,8,14443,testClientOne
2019-12-07T13:13:00,313,0,37,74,8,2459,testClientOne
2019-12-07T13:14:00,54,0,296,76,7,10354,testClientOne
2019-12-07T13:15:00,206,0,144,60,1,19476,testClientOne
2019-12-07T13:16:00,326,0,24,50,6,2559,testClientOne
2019-12-07T13:17:00,77,0,273,90,5,10326,testClientOne
2019-12-07T13:18:00,321,0,29,100,0,1144,testClientOne
2019-12-07T13:19:00,245,0,105,90,5,1043,testClientOne
2019-12-07T13:23:00,23,0,327,86,0,15505,testClientOne
2019-12-07T13:25:00,204,0,146,76,5,12288,testClientOne
2019-12-07T13:28:00,22,0,328,98,6,15813,testClientOne
2019-12-07T13:30:00,30,0,320,61,7,16837,testClientOne
2019-12-07T13:31:00,146,0,204,75,12,1488,testClientOne
2019-12-07T13:33:00,127,0,223,81,8,14583,testClientOne
2019-12-07T13:35:00,159,0,191,73,12,1354,testClientOne
2019-12-07T13:36:00,154,0,196,70,8,19728,testClientOne
2019-12-07T13:37:00,249,0,101,75,5,12826,testClientOne
2019-12-07T13:38:00,98,0,252,50,12,19267,testClientOne
2019-12-07T13:39:00,182,0,168,94,9,18478,testClientOne
2019-12-07T13:40:00,8,0,342,67,6,12310,testClientOne
2019-12-07T13:41:00,97,0,253,93,15,478,testClientOne
2019-12-07T13:42:00,23,0,327,71,2,6074,testClientOne
2019-12-07T13:43:00,101,0,249,60,10,11792,testClientOne
2019-12-07T13:44:00,21,0,329,80,15,18936,testClientOne
2019-12-07T13:45:00,65,0,285,66,4,2747,testClientOne
2019-12-07T13:47:00,84,0,266,67,13,2688,testClientOne
2019-12-07T13:49:00,23,0,327,82,13,14429,testClientOne
2019-12-07T13:52:00,219,0,131,77,2,13455,testClientOne
2019-12-07T13:53:00,316,0,34,73,3,10475,testClientOne
2019-12-07T13:54:00,202,0,148,63,4,9151,testClientOne
2019-12-07T13:55:00,183,0,167,87,13,2020,testClientOne
2019-12-07T13:56:00,343,0,7,88,14,12121,testClientOne
2019-12-07T13:57:00,175,0,175,74,11,15997,testClientOne
2019-12-07T13:58:00,216,0,134,95,10,15023,testClientOne
2019-12-07T13:59:00,315,0,35,86,6,13459,testClientOne
2019-12-07T14:00:00,103,0,247,90,11,8795,testClientOne
2019-12-07T14:01:00,150,0,200,73,9,12136,testClientOne
2019-12-07T14:02:00,23,0,327,70,8,7466,testClientOne
2019-12-07T14:03:00,60,0,290,60,10,16001,testClientOne
2019-12-07T14:04:00,265,0,85,96,5,4427,testClientOne
2019-12-07T14:05:00,346,0,4,85,15,1259,testClientOne
2019-12-07T14:06:00,284,0,66,69,1,9720,testClientOne
2019-12-07T14:07:00,64,0,286,74,8,11109,testClientOne
2019-12-07T14:08:00,4,0,346,75,6,13885,testClientOne
2019-12-07T14:09:00,267,0,83,53,11,9435,testClientOne
2019-12-07T14:10:00,325,0,25,86,8,19968,testClientOne
2019-12-07T14:11:00,109,0,241,64,10,6619,testClientOne
2019-12-07T14:12:00,76,0,274,89,15,4879,testClientOne
2019-12-07T14:13:00,172,0,178,94,2,8550,testClientOne
2019-12-07T14:14:00,184,0,166,90,13,19701,testClientOne
2019-12-07T14:15:00,231,0,119,55,15,2269,testClientOne
2019-12-07T14:16:00,135,0,215,76,14,18215,testClientOne
2019-12-07T14:17:00,332,0,18,73,5,627,testClientOne
2019-12-07T14:18:00,276,0,74,73,13,8106,testClientOne
2019-12-07T14:19:00,182,0,168,83,4,2257,testClientOne
2019-12-07T14:20:00,12,0,338,53,7,14690,testClientOne
2019-12-07T14:21:00,224,0,126,82,11,19201,testClientOne
2019-12-07T14:22:00,317,0,33,61,8,19338,testClientOne
2019-12-07T14:23:00,97,0,253,74,3,118,testClientOne
2019-12-07T14:24:00,132,0,218,76,1,10287,testClientOne
2019-12-07T14:25:00,252,0,98,51,6,19519,testClientOne
2019-12-07T14:26:00,295,0,55,61,8,4118,testClientOne
2019-12-07T14:27:00,334,0,16,53,4,396,testClientOne
2019-12-07T14:28:00,278,0,72,97,11,8608,testClientOne
2019-12-07T14:29:00,309,0,41,72,11,9077,testClientOne
2019-12-07T14:30:00,336,0,14,61,2,2068,testClientOne
2019-12-07T14:31:00,169,0,181,56,8,12493,testClientOne
2019-12-07T14:32:00,163,0,187,67,13,5232,testClientOne
2019-12-07T14:33:00,247,0,103,84,6,12259,testClientOne
2019-12-07T14:34:00,276,0,74,61,9,8752,testClientOne
2019-12-07T14:35:00,214,0,136,97,0,6329,testClientOne
2019-12-07T14:36:00,243,0,107,70,3,7896,testClientOne
2019-12-07T14:37:00,175,0,175,70,8,2571,testClientOne
2019-12-07T14:38:00,344,0,6,96,12,9373,testClientOne
2019-12-07T14:39:00,294,0,56,88,7,10709,testClientOne
2019-12-07T14:40:00,32,0,318,77,4,13822,testClientOne
2019-12-07T14:41:00,90,0,260,50,12,10131,testClientOne
2019-12-07T14:42:00,344,0,6,57,3,19749,testClientOne
2019-12-07T14:43:00,250,0,100,69,13,3855,testClientOne
2019-12-07T14:44:00,96,0,254,74,14,8273,testClientOne
2019-12-07T14:45:00,213,0,137,58,5,18376,testClientOne
2019-12-07T14:46:00,281,0,69,59,11,11959,testClientOne
2019-12-07T14:47:00,224,0,126,93,4,14164,testClientOne
2019-12-07T14:48:00,73,0,277,61,6,17691,testClientOne
2019-12-07T14:49:00,154,0,196,61,14,7694,testClientOne
2019-12-07T14:50:00,80,0,270,85,8,3737,testClientOne
2019-12-07T14:51:00,308,0,42,74,1,16405,testClientOne
2019-12-07T14:52:00,171,0,179,81,8,6782,testClientOne
2019-12-07T14:53:00,100,0,250,99,14,12664,testClientOne
2019-12-07T14:54:00,289,0,61,95,8,19699,testClientOne
2019-12-07T14:55:00,9,0,341,86,2,2559,testClientOne
2019-12-07T14:56:00,233,0,117,58,13,14677,testClientOne
2019-12-07T14:57:00,41,0,309,93,4,1543,testClientOne
2019-12-07T14:58:00,143,0,207,68,0,14160,testClientOne
2019-12-07T14:59:00,343,0,7,57,15,8172,testClientOne
2019-12-07T15:01:00,297,0,53,51,14,13493,testClientOne
2019-12-07T15:02:00,14,0,336,59,1,1159,testClientOne
2019-12-07T15:03:00,31,0,319,52,13,5880,testClientOne
2019-12-07T15:04:00,9,0,341,86,1,5718,testClientOne
2019-12-07T15:05:00,42,0,308,51,1,294,testClientOne
2019-12-07T15:06:00,110,0,240,88,4,9256,testClientOne
2019-12-07T15:07:00,320,0,30,73,3,7087,testClientOne
2019-12-07T15:08:00,78,0,272,88,1,17523,testClientOne
2019-12-07T15:09:00,338,0,12,97,6,3971,testClientOne
2019-12-07T15:10:00,140,0,210,59,11,12155,testClientOne
2019-12-07T15:11:00,107,0,243,83,11,630,testClientOne
2019-12-07T15:12:00,287,0,63,57,6,5497,testClientOne
2019-12-07T15:13:00,348,0,2,84,6,5005,testClientOne
2019-12-07T15:14:00,329,0,21,83,1,5501,testClientOne
2019-12-07T15:15:00,131,0,219,76,7,16566,testClientOne
2019-12-07T15:16:00,269,0,81,97,11,10578,testClientOne
2019-12-07T15:17:00,36,0,314,98,6,2385,testClientOne
2019-12-07T15:18:00,116,0,234,63,8,5932,testClientOne
2019-12-07T15:19:00,172,0,178,64,1,1766,testClientOne
2019-12-07T15:20:00,88,0,262,84,14,109,testClientOne
2019-12-07T15:21:00,332,0,18,83,4,3778,testClientOne
2019-12-07T15:22:00,330,0,20,65,11,16617,testClientOne
2019-12-07T15:23:00,5,0,345,85,13,11590,testClientOne
2019-12-07T15:24:00,71,0,279,93,7,17543,testClientOne
2019-12-07T15:25:00,335,0,15,66,5,18913,testClientOne
2019-12-07T15:26:00,169,0,181,100,8,5547,testClientOne
2019-12-07T15:27:00,199,0,151,80,1,12409,testClientOne
2019-12-07T15:28:00,54,0,296,94,14,18623,testClientOne
2019-12-07T15:29:00,207,0,143,65,9,10724,testClientOne
2019-12-07T15:30:00,85,0,265,64,12,19753,testClientOne
2019-12-07T15:31:00,213,0,137,58,5,1660,testClientOne
2019-12-07T15:32:00,159,0,191,68,10,10356,testClientOne
2019-12-07T15:33:00,155,0,195,75,15,15970,testClientOne
2019-12-07T15:34:00,62,0,288,92,4,3736,testClientOne
2019-12-07T15:35:00,334,0,16,50,8,1695,testClientOne
2019-12-07T15:36:00,115,0,235,74,11,11191,testClientOne
2019-12-07T15:37:00,339,0,11,81,7,4361,testClientOne
2019-12-07T15:38:00,137,0,213,71,12,10946,testClientOne
2019-12-07T15:39:00,219,0,131,100,3,11673,testClientOne
2019-12-07T15:40:00,250,0,100,70,6,19676,testClientOne
2019-12-07T15:41:00,143,0,207,50,9,11606,testClientOne
2019-12-07T15:42:00,214,0,136,85,9,11237,testClientOne
2019-12-07T15:43:00,248,0,102,86,4,6565,testClientOne
2019-12-07T15:44:00,261,0,89,56,1,15630,testClientOne
2019-12-07T15:45:00,311,0,39,75,15,5095,testClientOne
2019-12-07T15:46:00,254,0,96,78,10,4909,testClientOne
2019-12-07T15:47:00,15,0,335,75,6,1024,testClientOne
2019-12-07T15:48:00,91,0,259,65,14,17277,testClientOne
2019-12-07T15:51:00,57,0,293,72,8,5368,testClientOne
2019-12-07T15:52:00,88,0,262,71,4,3368,testClientOne
2019-12-07T15:53:00,159,0,191,92,9,2846,testClientOne
2019-12-07T15:54:00,301,0,49,100,9,17199,testClientOne
2019-12-07T15:55:00,263,0,87,95,1,17447,testClientOne
2019-12-07T15:56:00,240,0,110,71,2,11158,testClientOne
2019-12-07T15:57:00,342,0,8,84,12,9781,testClientOne
2019-12-07T15:58:00,289,0,61,81,10,242,testClientOne
2019-12-07T15:59:00,317,0,33,95,13,14485,testClientOne
2019-12-07T16:00:00,240,0,110,77,5,14664,testClientOne
2019-12-07T16:01:00,146,0,204,82,8,11073,testClientOne
2019-12-07T16:02:00,37,0,313,85,14,5856,testClientOne
2019-12-07T16:03:00,257,0,93,91,0,12331,testClientOne
